Province_Number,Political_Subdivision_Segment,Projected_Longitude,Projected_Latitude,Unprojected_Latitude_Radians,Unprojected_Longitude/Radians
49,1,-222.31,131.76,0.13185,0.59023
49,1,-218.59,131.3,0.13183,0.59035
49,1,-215.31,131.29,0.13183,0.59046
49,1,-211.88,130.84,0.13182,0.59057
49,1,-208.61,130.08,0.1318,0.59068
49,1,-205.64,129.33,0.13177,0.59077
49,1,-203.12,128.28,0.13174,0.59085
49,1,-200.6,127.08,0.1317,0.59094
49,1,-198.38,125.59,0.13165,0.59101
49,1,-196.17,124.1,0.1316,0.59108
49,1,-193.95,122.61,0.13155,0.59116
49,1,-192.18,121.12,0.13151,0.59121
49,1,-189.96,119.62,0.13146,0.59129
49,1,-188.19,118.13,0.13141,0.59134
49,1,-185.99,115.9,0.13134,0.59142
49,1,-184.22,114.4,0.13129,0.59148
49,1,-182.3,112.61,0.13123,0.59154
49,1,-180.54,110.38,0.13116,0.5916
49,1,-179.52,108.89,0.13111,0.59163
49,1,-177.77,106.21,0.13102,0.59169
49,1,-175.85,104.42,0.13096,0.59175
49,1,-174.14,102.54,0.1309,0.59181
49,1,-174.09,102.49,0.1309,0.59181
49,1,-174.09,102.49,0.1309,0.59181
49,1,-173.21,101.44,0.13087,0.59184
49,1,-172.33,100.25,0.13083,0.59187
49,1,-170.42,98.46,0.13077,0.59193
49,1,-168.65,96.67,0.13071,0.59199
49,1,-167.33,94.74,0.13065,0.59203
49,1,-165.43,92.5,0.13057,0.5921
49,1,-163.66,90.72,0.13052,0.59215
49,1,-161.44,89.22,0.13047,0.59223
49,1,-159.68,87.29,0.1304,0.59228
49,1,-158.94,86.69,0.13039,0.59231
49,1,-157.91,85.8,0.13036,0.59234
49,1,-155.69,84.3,0.13031,0.59242
49,1,-153.48,82.51,0.13025,0.59249
49,1,-151.26,81.02,0.1302,0.59256
49,1,-149.49,79.53,0.13015,0.59262
49,1,-147.72,78.04,0.1301,0.59268
49,1,-145.51,75.8,0.13003,0.59275
49,1,-144.05,73.57,0.12996,0.5928
49,1,-142.74,71.34,0.12989,0.59284
49,1,-141.28,69.1,0.12981,0.59289
49,1,-139.81,67.32,0.12976,0.59294
49,1,-138.05,65.38,0.12969,0.593
49,1,-136.28,63.59,0.12963,0.59306
49,1,-134.06,62.1,0.12959,0.59313
49,1,-132.15,59.86,0.12951,0.59319
49,1,-130.39,57.93,0.12945,0.59325
49,1,-128.62,56.14,0.12939,0.59331
49,1,-126.86,54.35,0.12933,0.59337
49,1,-125.53,53.01,0.12929,0.59341
49,1,-124.94,52.41,0.12927,0.59343
49,1,-123.62,50.63,0.12921,0.59347
49,1,-120.96,49.13,0.12916,0.59356
49,1,-119.64,46.9,0.12909,0.5936
49,1,-117.73,44.96,0.12903,0.59367
49,1,-115.66,43.47,0.12898,0.59373
49,1,-113.75,41.68,0.12892,0.5938
49,1,-111.98,39.74,0.12886,0.59386
49,1,-110.52,37.66,0.12879,0.5939
49,1,-109.2,35.43,0.12872,0.59395
49,1,-108.49,32.75,0.12863,0.59397
49,1,-108.54,29.19,0.12851,0.59397
49,1,-109.04,25.47,0.12839,0.59396
49,1,-110.26,23.4,0.12832,0.59392
49,1,-111.34,20.73,0.12824,0.59388
49,1,-112.86,18.95,0.12818,0.59384
49,1,-114.38,16.43,0.1281,0.59379
49,1,-114.87,13.16,0.12799,0.59377
49,1,-114.33,9.45,0.12787,0.59379
49,1,-113.16,7.21,0.1278,0.59383
49,1,-112.15,5.13,0.12773,0.59387
49,1,-110.68,2.9,0.12766,0.59391
49,1,-109.67,0.22,0.12757,0.59395
49,1,-108.66,-2.31,0.12749,0.59398
49,1,-108.41,-6.02,0.12736,0.59399
49,1,-108.76,-9.59,0.12725,0.59398
49,1,-109.23,-11.37,0.12719,0.59397
49,1,-109.69,-12.56,0.12715,0.59395
49,1,-110.16,-14.04,0.1271,0.59394
49,1,-110.48,-15.38,0.12706,0.59393
49,1,-110.97,-18.79,0.12695,0.59391
49,1,-111.31,-21.61,0.12686,0.5939
49,1,-112.09,-24.58,0.12676,0.59388
49,1,-113.03,-27.85,0.12665,0.59385
49,1,-112.78,-31.41,0.12654,0.59386
49,1,-112.07,-34.09,0.12645,0.59388
49,1,-110.61,-36.32,0.12638,0.59393
49,1,-108.08,-37.37,0.12634,0.59402
49,1,-105.11,-38.12,0.12632,0.59411
49,1,-102.58,-38.87,0.12629,0.5942
49,1,-99.61,-40.07,0.12625,0.59429
49,1,-97.39,-41.27,0.12622,0.59436
49,1,-95.75,-41.86,0.1262,0.59442
49,1,-94.86,-42.31,0.12618,0.59445
49,1,-92.64,-43.81,0.12613,0.59452
49,1,-90.42,-45.3,0.12609,0.59459
49,1,-88.66,-47.24,0.12602,0.59465
49,1,-86.89,-49.47,0.12595,0.59471
49,1,-85.43,-51.7,0.12588,0.59476
49,1,-83.96,-53.49,0.12582,0.59481
49,1,-81.89,-55.28,0.12576,0.59487
49,1,-78.92,-55.73,0.12575,0.59497
49,1,-75.94,-56.49,0.12572,0.59507
49,1,-73.73,-58.42,0.12566,0.59514
49,1,-72.41,-60.95,0.12558,0.59518
49,1,-71.7,-63.48,0.12549,0.59521
49,1,-70.99,-66.45,0.1254,0.59523
49,1,-70.43,-69.43,0.1253,0.59525
49,1,-68.97,-71.96,0.12522,0.5953
49,1,-67.2,-73.45,0.12517,0.59536
49,1,-64.53,-74.64,0.12513,0.59545
49,1,-62.01,-75.84,0.12509,0.59553
49,1,-59.79,-77.33,0.12504,0.5956
49,1,-57.72,-78.83,0.12499,0.59567
49,1,-55.5,-80.32,0.12495,0.59574
49,1,-52.2,-79.59,0.12497,0.59585
49,1,-49.51,-78.85,0.12499,0.59594
49,1,-46.95,-77.52,0.12504,0.59602
49,1,-44.7,-76.34,0.12508,0.59609
49,1,-41.99,-75.01,0.12512,0.59618
49,1,-39.43,-73.53,0.12517,0.59626
49,1,-36,-73.54,0.12517,0.59637
49,1,-33.18,-74.74,0.12513,0.59646
49,1,-30.96,-76.23,0.12508,0.59654
49,1,-29.19,-78.17,0.12502,0.59659
49,1,-28.02,-80.25,0.12495,0.59663
49,1,-27.47,-83.23,0.12485,0.59665
49,1,-26.45,-85.76,0.12477,0.59669
49,1,-26.05,-89.17,0.12466,0.5967
49,1,-25.49,-92,0.12457,0.59672
49,1,-24.48,-94.67,0.12448,0.59675
49,1,-23.01,-96.91,0.12441,0.5968
49,1,-21.25,-99.14,0.12433,0.59686
49,1,-19.78,-101.23,0.12427,0.59691
49,1,-19.07,-103.9,0.12418,0.59693
49,1,-18.81,-107.17,0.12407,0.59694
49,1,-19.59,-109.69,0.12399,0.59692
49,1,-20.37,-112.22,0.12391,0.5969
49,1,-22.34,-114.74,0.12383,0.59683
49,1,-23.57,-117.26,0.12374,0.59679
49,1,-23.91,-120.52,0.12364,0.59678
49,1,-23.65,-123.94,0.12353,0.59679
49,1,-22.64,-126.47,0.12344,0.59683
49,1,-22.38,-129.74,0.12334,0.59684
49,1,-21.67,-132.71,0.12324,0.59686
49,1,-20.66,-135.24,0.12316,0.5969
49,1,-19.19,-137.47,0.12308,0.59694
49,1,-17.12,-139.26,0.12303,0.59701
49,1,-11.88,-142.11,0.12293,0.59718
49,1,5.38,-142.17,0.12293,0.59774
49,1,42.48,-142.28,0.12293,0.59895
49,1,83.93,-139.95,0.12301,0.60029
49,1,126.86,-131.23,0.1233,0.60168
49,1,143.3,-127.2,0.12343,0.60222
49,1,157.14,-124.8,0.12351,0.60266
49,1,174.35,-128.11,0.12341,0.60322
49,1,184.53,-134.05,0.12322,0.60356
49,1,193.2,-139.58,0.12304,0.60384
49,1,216.17,-170.14,0.1221,0.6046
49,1,225.54,-170.14,0.12207,0.6049
49,1,234.3,-170.14,0.12213,0.60518
49,1,261.32,-143.85,0.1229,0.60605
49,1,284.84,-124.34,0.12354,0.60681
49,1,305.73,-108.9,0.12405,0.60748
49,1,322.18,-103.24,0.12423,0.60801
49,1,327.37,-102.44,0.12426,0.60818
49,1,413.74,-102.45,0.12427,0.61099
49,1,447.48,-85.63,0.12482,0.61208
49,1,464.76,-83.23,0.1249,0.61264
49,1,476.49,-84.06,0.12487,0.61302
49,1,488.53,-88.16,0.12474,0.61341
49,1,512.93,-96.4,0.12447,0.6142
49,1,519.06,-97.62,0.12443,0.6144
49,1,522.94,-97.22,0.12445,0.61453
49,1,531.04,-97.26,0.12445,0.61479
49,1,552.77,-81.82,0.12495,0.61549
49,1,561.46,-76.13,0.12514,0.61577
49,1,577.91,-70.46,0.12532,0.61631
49,1,586.54,-70.48,0.12532,0.61659
49,1,613.25,-73,0.12525,0.61745
49,1,625.34,-72.21,0.12527,0.61785
49,1,630.55,-68.24,0.1254,0.61801
49,1,634.06,-63.26,0.12556,0.61813
49,1,652.12,-25.79,0.12679,0.6187
49,1,660.47,-10.31,0.12729,0.61897
49,1,671.57,21.87,0.12835,0.61932
49,1,672.67,44.71,0.12909,0.61935
49,1,672.82,59.39,0.12957,0.61935
49,1,669.96,75.3,0.13009,0.61925
49,1,663.66,91.21,0.13061,0.61904
49,1,634.59,114.94,0.13138,0.61808
49,1,600.36,138.26,0.13214,0.61696
49,1,574.89,149.87,0.13252,0.61613
49,1,556.02,142.86,0.13229,0.61552
49,1,540.9,140.05,0.13219,0.61503
49,1,534.02,140.88,0.13222,0.61481
49,1,525.85,142.53,0.13227,0.61454
49,1,520.98,145.69,0.13238,0.61438
49,1,519.1,155.6,0.1327,0.61432
49,1,518.57,165.6,0.13302,0.6143
49,1,514.18,178.44,0.13344,0.61415
49,1,508.3,188.02,0.13376,0.61395
49,1,498.12,191.72,0.13388,0.61362
49,1,487.33,193.05,0.13392,0.61327
49,1,472.3,194.64,0.13397,0.61278
49,1,465.42,196.29,0.13402,0.61256
49,1,458.5,200.59,0.13416,0.61233
49,1,455.98,210.54,0.13449,0.61225
49,1,457.59,231.05,0.13516,0.61229
49,1,456.32,240.4,0.13546,0.61225
49,1,454.3,244.93,0.13561,0.61218
49,1,447.92,251.47,0.13582,0.61197
49,1,440.73,255.36,0.13595,0.61173
49,1,426.5,257.97,0.13603,0.61127
49,1,414.06,262.9,0.13619,0.61086
49,1,402.95,270.27,0.13643,0.6105
49,1,391.18,287.84,0.137,0.61011
49,1,389.55,302.52,0.13748,0.61005
49,1,391.54,317.69,0.13798,0.61011
49,1,404.97,342.53,0.13879,0.61054
49,1,434.27,377.28,0.13993,0.61148
49,1,440.94,394.73,0.1405,0.61169
49,1,441.9,402.48,0.14075,0.61171
49,1,440.32,414.31,0.14114,0.61166
49,1,436.8,424.23,0.14146,0.61154
49,1,436.66,432.67,0.14173,0.61153
49,1,440.99,445.37,0.14215,0.61167
49,1,450.23,451.8,0.14236,0.61197
49,1,480.6,463.92,0.14276,0.61295
49,1,515.1,478.13,0.14323,0.61407
49,1,518.89,482.48,0.14337,0.61419
49,1,518.66,488.72,0.14357,0.61418
49,1,516.39,493.68,0.14373,0.6141
49,1,513.61,498.52,0.14389,0.61401
49,1,507.22,503.84,0.14406,0.6138
49,1,498.26,510.39,0.14428,0.61351
49,1,483.75,519.8,0.14458,0.61303
49,1,466.92,527.39,0.14483,0.61248
49,1,442.2,535,0.14508,0.61167
49,1,422.42,537.47,0.14515,0.61103
49,1,401.43,537.52,0.14515,0.61034
49,1,383.05,537.57,0.14515,0.60975
49,1,358.18,542.62,0.14532,0.60893
49,1,336.08,558.85,0.14584,0.60821
49,1,319.25,576.31,0.14641,0.60765
49,1,303.73,593.77,0.14698,0.60714
49,1,279.01,610.02,0.14751,0.60633
49,1,254.24,621.28,0.14787,0.60552
49,1,224.33,641.27,0.14852,0.60453
49,1,208.71,650.03,0.14881,0.60402
49,1,172.16,662.58,0.14921,0.60282
49,1,130.54,687.58,0.15003,0.60146
49,1,99.44,713.8,0.15088,0.60043
49,1,69.66,740.01,0.15173,0.59945
49,1,44.84,746.31,0.15193,0.59864
49,1,18.49,737.69,0.15165,0.59778
49,1,2.64,729.03,0.15137,0.59727
49,1,-31.45,729.14,0.15137,0.59616
49,1,-44.54,730.43,0.15141,0.59573
49,1,-43.24,846.14,0.15518,0.59572
49,1,-43.53,837.08,0.15489,0.59571
49,1,-43.82,827.87,0.15459,0.59571
49,1,-44.55,818.66,0.15429,0.59569
49,1,-44.84,809.6,0.15399,0.59568
49,1,-45.13,800.39,0.15369,0.59568
49,1,-45.86,791.19,0.15339,0.59566
49,1,-46.15,781.98,0.15309,0.59565
49,1,-46.58,772.92,0.15279,0.59564
49,1,-47.17,763.71,0.15249,0.59563
49,1,-47.45,754.5,0.15219,0.59563
49,1,-47.89,745.3,0.15189,0.59562
49,1,-48.47,736.09,0.15159,0.5956
49,1,-48.9,727.03,0.1513,0.59559
49,1,-49.19,717.82,0.15099,0.59559
49,1,-49.92,708.61,0.15069,0.59557
49,1,-50.21,699.55,0.1504,0.59556
49,1,-50.49,690.34,0.1501,0.59556
49,1,-50.76,682.18,0.14983,0.59555
49,1,-50.78,681.14,0.1498,0.59555
49,1,-50.78,680.69,0.14978,0.59555
49,1,-52.01,678.17,0.1497,0.59551
49,1,-53.68,676.09,0.14963,0.59546
49,1,-55.2,673.87,0.14956,0.59541
49,1,-56.72,671.8,0.14949,0.59536
49,1,-58.68,669.87,0.14943,0.5953
49,1,-60.2,667.8,0.14936,0.59525
49,1,-62.16,666.02,0.1493,0.59519
49,1,-63.68,663.8,0.14923,0.59514
49,1,-65.64,662.02,0.14917,0.59508
49,1,-67.6,660.25,0.14911,0.59501
49,1,-69.86,658.77,0.14907,0.59494
49,1,-71.82,656.99,0.14901,0.59488
49,1,-73.63,655.22,0.14895,0.59482
49,1,-75.59,653.44,0.14889,0.59476
49,1,-77.55,651.66,0.14883,0.59469
49,1,-79.07,649.44,0.14876,0.59465
49,1,-81.04,647.66,0.1487,0.59458
49,1,-83,645.89,0.14864,0.59452
49,1,-84.81,644.11,0.14859,0.59446
49,1,-86.77,642.34,0.14853,0.5944
49,1,-88.73,640.56,0.14847,0.59434
49,1,-90.55,638.63,0.14841,0.59428
49,1,-92.95,637.3,0.14836,0.5942
49,1,-93.22,637.04,0.14835,0.59419
49,1,-93.25,637.01,0.14835,0.59419
49,1,-93.25,637.01,0.14835,0.59419
49,1,-94.76,635.53,0.1483,0.59414
49,1,-96.72,633.75,0.14825,0.59408
49,1,-98.97,632.27,0.1482,0.59401
49,1,-100.94,630.5,0.14814,0.59394
49,1,-102.9,628.72,0.14808,0.59388
49,1,-104.86,626.95,0.14802,0.59382
49,1,-106.67,625.17,0.14796,0.59376
49,1,-108.63,623.39,0.14791,0.5937
49,1,-110.6,621.47,0.14784,0.59363
49,1,-112.41,619.4,0.14778,0.59357
49,1,-114.37,617.62,0.14772,0.59351
49,1,-116.34,615.84,0.14766,0.59345
49,1,-117.54,615.06,0.14763,0.59341
49,1,-117.54,615.05,0.14763,0.59341
49,1,-118.59,614.37,0.14761,0.59338
49,1,-120.55,612.59,0.14755,0.59331
49,1,-122.81,610.81,0.14749,0.59324
49,1,-125.07,609.34,0.14745,0.59317
49,1,-127.03,607.56,0.14739,0.5931
49,1,-128.99,605.78,0.14733,0.59304
49,1,-131.24,604.45,0.14729,0.59297
49,1,-133.79,603.27,0.14725,0.59289
49,1,-136.49,602.24,0.14721,0.5928
49,1,-139.18,601.21,0.14718,0.59271
49,1,-141.73,600.18,0.14715,0.59263
49,1,-145.15,599.9,0.14714,0.59252
49,1,-148.87,600.06,0.14714,0.5924
49,1,-152.59,600.07,0.14714,0.59228
49,1,-155.87,599.78,0.14713,0.59217
49,1,-159.59,599.8,0.14713,0.59205
49,1,-163.31,599.96,0.14714,0.59193
49,1,-166.73,600.41,0.14715,0.59181
49,1,-170.45,600.43,0.14715,0.59169
49,1,-174.17,600.59,0.14715,0.59157
49,1,-177.89,600.6,0.14715,0.59145
49,1,-181.17,600.31,0.14715,0.59134
49,1,-184.6,600.03,0.14714,0.59123
49,1,-187.58,599.44,0.14712,0.59114
49,1,-190.57,598.71,0.14709,0.59104
49,1,-193.85,598.43,0.14708,0.59093
49,1,-196.84,597.69,0.14706,0.59084
49,1,-199.53,596.66,0.14702,0.59075
49,1,-202.23,595.63,0.14699,0.59066
49,1,-204.78,594.6,0.14696,0.59058
49,1,-207.47,593.57,0.14692,0.59049
49,1,-210.17,592.54,0.14689,0.5904
49,1,-212.71,591.51,0.14685,0.59032
49,1,-214.97,590.03,0.14681,0.59025
49,1,-217.37,588.7,0.14676,0.59017
49,1,-219.18,586.92,0.1467,0.59011
49,1,-221.15,585.15,0.14665,0.59005
49,1,-223.11,583.22,0.14658,0.58999
49,1,-224.93,581.45,0.14652,0.58993
49,1,-226.89,579.38,0.14646,0.58987
49,1,-228.85,577.6,0.1464,0.5898
49,1,-230.82,575.67,0.14634,0.58974
49,1,-232.34,573.6,0.14627,0.58969
49,1,-232.65,573.32,0.14626,0.58968
49,1,-234.3,571.82,0.14621,0.58963
49,1,-235.83,569.6,0.14614,0.58958
49,1,-237.35,567.38,0.14606,0.58953
49,1,-238.27,565.3,0.146,0.5895
49,1,-238.57,565.3,0.146,0.58949
49,1,-240.78,566.8,0.14604,0.58942
49,1,-243.41,567.48,0.14607,0.58933
49,1,-246.56,568.3,0.14609,0.58923
49,1,-249.53,569.2,0.14612,0.58913
49,1,-252.94,569.66,0.14614,0.58902
49,1,-256.67,569.67,0.14614,0.5889
49,1,-259.95,569.39,0.14613,0.58879
49,1,-263.67,569.4,0.14613,0.58867
49,1,-267.39,569.56,0.14613,0.58855
49,1,-270.35,570.31,0.14616,0.58845
49,1,-272.86,571.51,0.1462,0.58837
49,1,-275.53,572.71,0.14623,0.58829
49,1,-278.04,573.76,0.14627,0.5882
49,1,-280.25,575.4,0.14632,0.58813
49,1,-282.46,576.89,0.14637,0.58806
49,1,-283.76,579.13,0.14644,0.58801
49,1,-284.01,582.39,0.14655,0.588
49,1,-284.7,585.67,0.14666,0.58798
49,1,-285.4,588.64,0.14675,0.58796
49,1,-287.16,590.58,0.14682,0.5879
49,1,-288.91,592.36,0.14687,0.58784
49,1,-290.67,594.3,0.14694,0.58778
49,1,-292.57,596.24,0.147,0.58772
49,1,-293.58,598.77,0.14708,0.58768
49,1,-293.37,602.48,0.1472,0.58769
49,1,-294.82,604.72,0.14728,0.58764
49,1,-296.58,606.5,0.14733,0.58758
49,1,-298.79,608,0.14738,0.58751
49,1,-301.3,609.19,0.14742,0.58743
49,1,-303.51,610.69,0.14747,0.58735
49,1,-305.72,612.33,0.14752,0.58728
49,1,-307.17,614.41,0.14759,0.58723
49,1,-308.63,616.65,0.14766,0.58718
49,1,-310.38,618.58,0.14773,0.58713
49,1,-312.59,620.08,0.14778,0.58705
49,1,-314.65,621.57,0.14782,0.58699
49,1,-318.07,622.03,0.14784,0.58687
49,1,-321.34,621.74,0.14783,0.58677
49,1,-324.33,621.16,0.14781,0.58667
49,1,-327.32,620.43,0.14779,0.58657
49,1,-330.01,619.4,0.14775,0.58649
49,1,-331.98,617.62,0.14769,0.58642
49,1,-333.21,615.1,0.14761,0.58638
49,1,-335.03,613.18,0.14755,0.58633
49,1,-337.43,611.85,0.1475,0.58625
49,1,-340.42,611.11,0.14748,0.58615
49,1,-343.7,610.83,0.14747,0.58605
49,1,-347.11,611.29,0.14748,0.58593
49,1,-349.62,612.48,0.14752,0.58585
49,1,-351.38,614.27,0.14758,0.58579
49,1,-352.83,616.51,0.14765,0.58574
49,1,-353.83,619.18,0.14774,0.58571
49,1,-355.59,620.97,0.1478,0.58565
49,1,-358.55,621.88,0.14783,0.58556
49,1,-361.97,622.33,0.14784,0.58544
49,1,-365.69,622.35,0.14784,0.58532
49,1,-368.2,623.54,0.14788,0.58524
49,1,-370.41,625.04,0.14793,0.58517
49,1,-372.18,626.08,0.14796,0.58511
49,1,-374.69,627.28,0.148,0.58503
49,1,-377.65,628.18,0.14803,0.58493
49,1,-381.08,627.75,0.14802,0.58482
49,1,-383.04,625.97,0.14796,0.58476
49,1,-381.59,623.74,0.14789,0.5848
49,1,-380.14,621.51,0.14781,0.58485
49,1,-379.59,618.53,0.14772,0.58487
49,1,-382.14,617.5,0.14768,0.58479
49,1,-385.42,617.23,0.14767,0.58468
49,1,-385.42,617.23,0.14767,0.58468
49,1,-385.42,617.23,0.14767,0.58468
49,1,-385.56,617.22,0.14767,0.58468
49,1,-388.84,616.93,0.14766,0.58457
49,1,-392.56,617.09,0.14767,0.58445
49,1,-396.28,617.11,0.14767,0.58433
49,1,-400,617.12,0.14767,0.58421
49,1,-403.42,617.58,0.14768,0.5841
49,1,-406.23,618.48,0.14771,0.584
49,1,-409.66,618.05,0.1477,0.58389
49,1,-411.63,616.27,0.14764,0.58383
49,1,-413.44,614.5,0.14758,0.58377
49,1,-416.14,613.47,0.14755,0.58368
49,1,-419.12,612.88,0.14753,0.58359
49,1,-422.54,613.19,0.14754,0.58348
49,1,-424.6,614.83,0.14759,0.58341
49,1,-427.26,615.88,0.14763,0.58332
49,1,-430.25,615.3,0.14761,0.58322
49,1,-432.79,614.27,0.14757,0.58314
49,1,-434.76,612.49,0.14751,0.58308
49,1,-436.28,610.27,0.14744,0.58303
49,1,-438.25,608.49,0.14738,0.58297
49,1,-440.5,607.02,0.14733,0.58289
49,1,-443.2,605.99,0.1473,0.58281
49,1,-445.75,604.96,0.14727,0.58272
49,1,-449.47,604.97,0.14727,0.5826
49,1,-453.19,605.13,0.14727,0.58248
49,1,-455.85,606.18,0.14731,0.58239
49,1,-458.36,607.38,0.14734,0.58231
49,1,-460.11,609.32,0.14741,0.58225
49,1,-463.08,610.07,0.14743,0.58216
49,1,-466.8,610.09,0.14743,0.58204
49,1,-470.52,610.25,0.14744,0.58191
49,1,-473.48,611,0.14746,0.58182
49,1,-475.99,612.2,0.1475,0.58174
49,1,-478.2,613.69,0.14755,0.58166
49,1,-480.41,615.19,0.1476,0.58159
49,1,-483.37,615.94,0.14762,0.58149
49,1,-487.09,616.1,0.14763,0.58137
49,1,-490.06,616.11,0.14763,0.58127
49,1,-492.6,615.83,0.14762,0.58119
49,1,-496.32,615.84,0.14762,0.58107
49,1,-500.04,616,0.14762,0.58095
49,1,-503,616.76,0.14764,0.58085
49,1,-505.97,617.51,0.14767,0.58076
49,1,-508.93,618.41,0.1477,0.58066
49,1,-512.65,618.43,0.1477,0.58054
49,1,-515.34,617.4,0.14766,0.58045
49,1,-517.89,616.37,0.14763,0.58037
49,1,-519.42,614.14,0.14756,0.58032
49,1,-521.09,612.07,0.14749,0.58027
49,1,-522.61,609.85,0.14742,0.58022
49,1,-524.14,607.62,0.14734,0.58017
49,1,-525.66,605.55,0.14728,0.58012
49,1,-528.07,604.07,0.14723,0.58004
49,1,-530.33,602.59,0.14718,0.57997
49,1,-533.31,602.01,0.14716,0.57987
49,1,-537.03,602.03,0.14716,0.57975
49,1,-540.3,602.48,0.14717,0.57965
49,1,-540.89,602.63,0.14718,0.57963
49,1,-543.27,603.24,0.1472,0.57955
49,1,-544.01,603.24,0.1472,0.57952
49,1,-544.04,601.31,0.14714,0.57952
49,1,-543.61,600.57,0.14711,0.57954
49,1,-542.6,598.78,0.14705,0.57957
49,1,-541.9,595.8,0.14696,0.5796
49,1,-542.4,592.54,0.14685,0.57958
49,1,-543.64,589.87,0.14676,0.57954
49,1,-545.46,588.09,0.1467,0.57949
49,1,-549.18,587.81,0.14669,0.57936
49,1,-551.84,588.86,0.14673,0.57928
49,1,-554.81,589.76,0.14676,0.57918
49,1,-557.65,589.03,0.14673,0.57909
49,1,-560.05,587.55,0.14668,0.57901
49,1,-561.57,585.78,0.14663,0.57896
49,1,-563.39,583.85,0.14656,0.5789
49,1,-564.92,581.33,0.14648,0.57886
49,1,-565.42,578.07,0.14637,0.57884
49,1,-565.18,574.8,0.14627,0.57885
49,1,-564.49,571.38,0.14616,0.57888
49,1,-564.85,568.11,0.14605,0.57887
49,1,-566.52,565.89,0.14598,0.57881
49,1,-568.05,563.81,0.14591,0.57876
49,1,-568.11,560.1,0.14579,0.57876
49,1,-566.66,557.57,0.14571,0.57881
49,1,-564.91,555.63,0.14564,0.57887
49,1,-563,553.84,0.14558,0.57893
49,1,-561.55,551.61,0.14551,0.57898
49,1,-560.55,549.37,0.14544,0.57902
49,1,-559.85,546.4,0.14534,0.57904
49,1,-560.35,543.13,0.14524,0.57903
49,1,-561.88,540.91,0.14516,0.57898
49,1,-563.39,539.43,0.14511,0.57893
49,1,-565.66,537.36,0.14505,0.57886
49,1,-567.48,535.44,0.14498,0.5788
49,1,-568.71,533.36,0.14492,0.57876
49,1,-569.5,530.39,0.14482,0.57873
49,1,-570,527.13,0.14471,0.57872
49,1,-569,524.6,0.14463,0.57875
49,1,-567.85,522.36,0.14456,0.57879
49,1,-566.1,520.13,0.14448,0.57885
49,1,-563.9,518.19,0.14442,0.57892
49,1,-561.99,516.7,0.14437,0.57899
49,1,-560.23,515.2,0.14432,0.57904
49,1,-558.02,513.41,0.14427,0.57912
49,1,-555.81,511.92,0.14422,0.57919
49,1,-554.06,509.98,0.14415,0.57925
49,1,-551.85,508.49,0.14411,0.57932
49,1,-550.09,506.99,0.14406,0.57938
49,1,-547.44,505.2,0.144,0.57947
49,1,-545.22,504.01,0.14396,0.57954
49,1,-544.22,501.48,0.14388,0.57957
49,1,-543.53,498.5,0.14378,0.5796
49,1,-545.05,496.43,0.14371,0.57955
49,1,-547.31,494.95,0.14366,0.57948
49,1,-550.75,494.22,0.14364,0.57936
49,1,-553.3,493.19,0.14361,0.57928
49,1,-555.99,492.46,0.14358,0.57919
49,1,-558.24,491.43,0.14355,0.57912
49,1,-560.05,490.24,0.14351,0.57906
49,1,-562.02,488.17,0.14344,0.579
49,1,-564.29,485.95,0.14337,0.57893
49,1,-565.81,483.73,0.1433,0.57888
49,1,-567.05,480.76,0.1432,0.57884
49,1,-567.4,477.94,0.14311,0.57883
49,1,-567.46,474.23,0.14299,0.57883
49,1,-567.67,470.51,0.14286,0.57883
49,1,-566.51,468.43,0.1428,0.57887
49,1,-564.76,466.19,0.14272,0.57892
49,1,-562.87,463.96,0.14265,0.57899
49,1,-561.56,462.02,0.14259,0.57903
49,1,-560.1,460.23,0.14253,0.57908
49,1,-558.64,458.45,0.14247,0.57913
49,1,-557.19,455.77,0.14238,0.57918
49,1,-556.19,453.53,0.14231,0.57921
49,1,-555.05,450.26,0.1422,0.57925
49,1,-555.39,447.89,0.14213,0.57924
49,1,-555.55,446.99,0.1421,0.57923
49,1,-555.87,445.81,0.14206,0.57922
49,1,-556.34,444.47,0.14202,0.57921
49,1,-558.31,442.25,0.14194,0.57915
49,1,-559.83,440.03,0.14187,0.5791
49,1,-562.1,438.25,0.14181,0.57903
49,1,-563.62,436.48,0.14175,0.57898
49,1,-565.44,434.55,0.14169,0.57892
49,1,-567.69,433.52,0.14166,0.57885
49,1,-570.39,432.04,0.14161,0.57876
49,1,-572.94,431.01,0.14157,0.57868
49,1,-575.93,430.28,0.14155,0.57858
49,1,-579.37,429.55,0.14153,0.57847
49,1,-582.36,428.97,0.14151,0.57837
49,1,-584.9,428.24,0.14148,0.57829
49,1,-587.9,427.5,0.14146,0.57819
49,1,-590.16,425.73,0.1414,0.57812
49,1,-592.41,424.7,0.14137,0.57805
49,1,-595.12,423.22,0.14132,0.57796
49,1,-596.64,421.45,0.14126,0.57791
49,1,-598.16,419.52,0.1412,0.57786
49,1,-599.69,417,0.14111,0.57781
49,1,-600.92,414.48,0.14103,0.57777
49,1,-601.72,411.51,0.14093,0.57775
49,1,-602.81,408.54,0.14084,0.57772
49,1,-604.33,406.47,0.14077,0.57767
49,1,-606.3,404.55,0.14071,0.5776
49,1,-608.56,403.22,0.14066,0.57753
49,1,-610.81,402.04,0.14062,0.57746
49,1,-613.06,401.01,0.14059,0.57739
