household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s5cq03
1.0501E+12,1.0501E+16,3,2317.763184,1,1,1,163,2
1.0501E+12,1.0501E+16,3,2317.763184,1,1,1,175,2
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,5,2
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,31,1
1.0501E+12,1.05011E+16,1,810.8280029,1,1,1,37,2
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,53,1
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,75,1
1.0501E+12,1.05011E+16,1,810.8280029,1,1,1,77,2
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,91,2
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,110,1
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,136,1
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,153,2
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,174,2
1.0501E+12,1.05011E+16,1,362.0957642,1,1,1,200,2
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,4,1
1.0502E+12,1.05021E+16,1,200.0030975,1,2,2,22,2
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,27,2
1.0502E+12,1.05021E+16,1,200.0030975,1,2,2,41,1
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,57,2
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,78,2
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,99,1
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,120,1
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,142,2
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,163,2
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,184,1
1.0502E+12,1.05021E+16,1,720.0111084,1,2,2,205,2
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,2,2
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,20,2
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,35,1
1.0502E+12,1.05021E+16,1,888.7935791,1,2,7,40,1
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,54,1
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,64,2
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,73,2
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,82,1
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,91,2
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,100,1
1.0502E+12,1.05021E+16,1,413.5611267,1,2,7,110,1
1.0502E+12,1.05021E+16,1,888.7935791,1,2,7,138,1
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,2,1
1.0502E+12,1.05021E+16,1,93.46185303,1,2,15,15,2
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,21,1
1.0502E+12,1.05021E+16,1,93.46185303,1,2,15,26,2
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,40,1
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,58,1
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,76,1
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,94,2
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,112,1
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,130,2
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,148,2
1.0502E+12,1.05021E+16,1,1233.696411,1,2,15,167,2
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,11,1
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,62,1
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,114,2
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,183,1
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,236,1
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,306,1
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,372,1
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,503,1
1.0503E+12,1.05031E+16,1,5225.153809,1,3,15,572,1
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,3,2
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,15,1
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,21,2
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,39,2
1.0503E+12,1.05031E+16,1,58.04351807,1,3,23,53,2
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,57,1
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,75,2
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,94,1
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,112,2
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,130,2
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,148,1
1.0503E+12,1.05031E+16,1,1060.613525,1,3,23,166,1
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,14,2
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,29,2
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,89,2
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,104,1
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,134,2
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,149,1
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,179,1
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,194,2
1.0601E+12,1.0601E+16,3,1241.288696,1,1,2,209,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,3,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,18,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,33,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,48,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,63,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,78,2
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,93,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,108,2
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,123,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,153,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,168,1
1.0601E+12,1.0601E+16,3,1008.893005,1,1,3,198,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,5,1
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,13,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,17,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,21,1
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,29,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,45,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,53,1
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,61,1
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,69,1
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,77,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,85,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,93,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,101,2
1.0601E+12,1.0601E+16,3,1093.827026,1,1,3,109,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,1,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,2,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,3,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,4,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,5,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,6,2
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,7,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,8,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,9,2
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,10,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,11,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,12,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,13,2
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,14,1
1.0601E+12,1.0601E+16,3,267.0283813,1,1,4,15,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,9,1
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,21,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,33,1
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,57,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,69,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,81,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,93,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,105,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,117,1
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,129,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,141,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,153,1
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,165,2
1.0601E+12,1.0601E+16,3,910.6090698,1,1,5,177,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,3,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,22,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,41,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,60,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,98,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,117,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,136,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,174,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,212,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,250,2
1.0601E+12,1.0601E+16,3,746.4667969,1,1,37,269,1
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,5,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,14,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,23,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,41,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,50,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,59,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,68,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,77,1
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,86,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,95,2
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,113,1
1.0602E+12,1.0602E+16,3,1546.252563,1,2,1,131,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,7,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,19,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,31,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,43,1
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,55,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,76,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,79,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,91,1
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,103,1
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,115,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,127,1
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,139,1
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,151,2
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,163,1
1.0602E+12,1.0602E+16,3,760.2901001,1,2,5,175,1
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,8,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,19,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,41,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,52,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,63,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,85,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,96,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,107,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,118,2
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,129,1
2.0102E+12,2.0102E+16,2,2913.273438,2,2,1,141,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,4,1
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,15,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,26,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,37,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,59,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,70,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,81,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,114,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,125,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,136,2
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,147,1
2.0103E+12,2.0103E+16,3,3111.691895,2,3,2,158,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,4,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,14,1
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,19,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,34,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,49,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,64,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,79,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,94,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,109,2
2.0103E+12,2.01031E+16,1,86.37926483,2,3,1,117,1
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,125,2
2.0103E+12,2.01031E+16,1,1225.015137,2,3,1,140,1
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,3,2
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,22,1
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,40,1
2.0103E+12,2.01031E+16,1,33.22569656,2,3,6,52,1
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,79,1
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,97,1
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,115,1
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,133,1
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,151,1
2.0103E+12,2.01031E+16,1,443.8953247,2,3,6,171,2
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,7,2
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,42,2
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,66,2
2.0103E+12,2.01031E+16,1,70.34143829,2,3,8,69,2
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,78,1
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,113,1
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,147,1
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,181,2
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,217,1
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,2
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,1
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,1
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,1
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,2
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,2
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,1
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,1
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,1
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,1
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,1
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,1
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,1
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,2
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,2
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,1
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,1
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,2
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,2,1
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,8,1
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,14,1
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,26,1
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,44,1
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,64,1
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,91,2
2.0105E+12,2.01051E+16,1,302.2029114,2,5,11,111,1
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,113,1
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,4,2
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,17,2
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,29,1
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,41,2
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,54,2
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,66,2
2.0106E+12,2.01061E+16,1,48.29397202,2,6,4,77,2
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,80,1
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,92,1
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,104,2
2.0106E+12,2.01061E+16,1,481.0079041,2,6,4,116,1
2.0301E+12,2.0301E+16,2,3255.996826,2,1,1,16,1
2.0301E+12,2.0301E+16,2,3255.996826,2,1,1,28,1
2.0301E+12,2.0301E+16,2,3255.996826,2,1,1,64,2
2.0301E+12,2.0301E+16,2,3255.996826,2,1,1,76,2
2.0301E+12,2.0301E+16,2,3255.996826,2,1,1,88,2
2.0301E+12,2.0301E+16,2,3255.996826,2,1,1,112,1
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,2,1
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,11,1
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,20,1
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,29,2
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,38,2
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,47,1
2.0302E+12,2.03021E+16,1,332.3085022,2,2,1,57,1
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,62,2
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,71,2
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,80,1
2.0302E+12,2.03021E+16,1,1196.310547,2,2,1,89,1
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,2,1
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,12,2
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,17,1
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,32,1
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,47,1
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,62,1
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,77,1
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,107,1
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,122,2
2.0304E+12,2.03041E+16,1,1036.623291,2,4,6,137,1
2.0304E+12,2.03041E+16,1,165.0673981,2,4,6,158,2
2.0304E+12,2.03041E+16,1,165.0673981,2,4,6,160,1
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,6,2
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,18,2
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,24,1
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,32,2
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,44,1
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,62,2
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,80,1
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,98,2
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,116,2
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,134,1
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,152,2
2.0306E+12,2.03061E+16,1,565.867981,2,6,6,170,1
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,2,2
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,20,2
3.0101E+12,3.01011E+16,1,901.6998291,3,1,2,28,2
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,40,2
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,58,2
3.0101E+12,3.01011E+16,1,901.6998291,3,1,2,61,2
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,77,2
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,114,1
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,132,2
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,150,1
3.0101E+12,3.01011E+16,1,9197.338867,3,1,2,168,1
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,6,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,14,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,30,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,54,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,78,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,102,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,126,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,150,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,199,2
3.0104E+12,3.01041E+16,1,8108.215332,3,4,9,223,2
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,5,1
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,20,1
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,35,1
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,50,1
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,65,2
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,80,2
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,95,1
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,110,1
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,125,2
3.0108E+12,3.01081E+16,1,8636.639648,3,8,7,140,2
3.0108E+12,3.01081E+16,1,753.1953125,3,8,7,157,1
3.0108E+12,3.01081E+16,1,753.1953125,3,8,7,159,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,3,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,13,1
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,23,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,33,1
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,43,1
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,53,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,63,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,73,1
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,83,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,93,1
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,103,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,113,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,123,2
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,133,1
3.0109E+12,3.0109E+16,3,4784.689941,3,9,1,143,2
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,2,2
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,21,2
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,40,2
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,59,1
3.011E+12,3.01101E+16,1,2483.482178,3,10,18,69,2
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,79,1
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,98,1
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,117,2
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,136,2
3.011E+12,3.01101E+16,1,2483.482178,3,10,18,153,2
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,157,2
3.011E+12,3.01101E+16,1,7237.576172,3,10,18,177,2
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,43,1
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,62,1
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,81,1
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,100,1
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,119,2
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,138,1
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,157,2
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,176,1
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,195,2
3.0111E+12,3.01111E+16,2,3666.060547,3,11,1,214,2
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,3,1
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,11,2
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,15,1
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,23,2
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,27,2
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,39,2
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,51,2
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,75,1
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,87,2
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,99,2
3.0112E+12,3.01121E+16,1,8908.422852,3,12,2,111,1
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,8,1
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,23,2
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,41,2
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,77,1
3.0114E+12,3.01141E+16,1,964.8981934,3,14,8,91,2
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,96,2
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,114,2
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,132,2
3.0114E+12,3.01141E+16,1,964.8981934,3,14,8,138,2
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,152,1
3.0114E+12,3.01141E+16,1,12936.7832,3,14,8,170,1
3.0116E+12,3.01161E+16,1,7507.178711,3,16,28,5,2
3.0116E+12,3.01161E+16,1,1068.094482,3,16,28,13,2
3.0116E+12,3.01161E+16,1,7507.178711,3,16,28,55,2
3.0116E+12,3.01161E+16,1,1068.094482,3,16,28,74,1
